30.203826950106304	-41.234384446870536	0
29.888542220171075	-41.24937239661813	0
29.5457210993045	-41.26565352641046	0
29.235652968811337	-41.28038206882775	0
28.873874709533993	-41.29757109563798	0
28.54757504176814	-41.313077840488404	0
28.187957809132058	-41.33016387047246	0
27.867204712994862	-41.34540358744562	0
27.505079315800685	-41.36260405508801	0
27.103485154395457	-41.38167754234746	0
26.742061661265325	-41.398839863948524	0
26.420677231566515	-41.414098653476685	0
26.09933285432635	-41.42935744067654	0
25.778009460831527	-41.4446162302047	0
25.46014599513728	-41.46026412257925	0
25.15426449541701	-41.48369780369103	0
24.814188049989752	-41.52975645661354	0
24.50108341971645	-41.6092089721933	0
24.209680602827575	-41.693834220059216	0
23.81680874689482	-41.80792799824849	0
23.46736149600474	-41.90946379583329	0
23.12519650295144	-42.0145587050356	0
22.783655212493613	-42.12655440205708	0
22.4010963892797	-42.25139799993485	0
22.070522353926208	-42.36503020301461	0
21.70803074585274	-42.51213637320325	0
21.408773469214793	-42.63739577215165	0
21.110961959057022	-42.76146498415619	0
20.777746246021707	-42.9003962604329	0
20.44366268842714	-43.03968230076134	0
20.14658741670428	-43.16353407828137	0
19.84970669663744	-43.28731337701902	0
19.515691802836955	-43.426576528698206	0
19.181631135288626	-43.565866383723915	0
18.847595261177048	-43.705152426846325	0
18.476448105706368	-43.85991469305009	0
18.184623764420394	-43.97997084306553	0
17.899110840109643	-44.08506575739011	0
17.575611160777044	-44.17571440525353	0
17.269929932896048	-44.23712340183556	0
16.92529110662872	-44.29521742556244	0
16.591732070432045	-44.32723799487576	0
16.252122924721334	-44.32607069890946	0
15.910157250589691	-44.301618489436805	0
15.613138244545553	-44.25552550284192	0
15.268910453829449	-44.18063536565751	0
14.971574829367455	-44.10431090230122	0
14.65433125256095	-43.99560728576034	0
14.372546242375392	-43.87315550586209	0
14.06782154837856	-43.71925154700875	0
13.78201584535418	-43.53948393696919	0
13.522025153797586	-43.35506239812821	0
13.266562508011702	-43.16972151398659	0
13.003932046180125	-42.956891930196434	0
12.781987236754503	-42.74492827337235	0
12.526692435902078	-42.48831358877942	0
12.312449500488583	-42.26455107703805	0
12.090829894063063	-42.001439962070435	0
11.890579268510919	-41.74838820518926	0
11.688458488788456	-41.49460402363911	0
11.488515899109188	-41.2435473552905	0
11.26339821628062	-40.960821063723415	0
11.062825248169247	-40.70892897574231	0
10.86240868351888	-40.457239063922316	0
10.637017295055557	-40.17418471397832	0
10.414644288015552	-39.89850798435509	0
10.15964322007494	-39.61380187002942	0
9.911646888998803	-39.36723128100857	0
9.677539871423505	-39.15080443257466	0
9.410267875704449	-38.904813676606864	0
9.178025291592348	-38.694490345194936	0
8.853876158886123	-38.434900196734816	0
8.59493355610175	-38.25700179114938	0
8.299752281978726	-38.06208601826802	0
8.004816101340111	-37.89090910879895	0
7.728663490910549	-37.75284758443013	0
7.450521038903389	-37.63107863534242	0
7.13567785982741	-37.52524748723954	0
6.836793468391988	-37.4560450646095	0
6.479158924834337	-37.38254347629845	0
6.165767237718683	-37.317605883814394	0
5.75302033132175	-37.24781600013375	0
5.341893718403298	-37.2212123000063	0
4.982553052192088	-37.22364989388734	0
4.617278144578449	-37.22598448488861	0
4.2171607468044385	-37.22842207783833	0
3.81947831826983	-37.235757739748806	0
3.4567926396266557	-37.244371328968555	0
3.0946741557563655	-37.25273696053773	0
2.733381556288805	-37.26111784670502	0
2.41332654672442	-37.26994505757466	0
2.051371381909121	-37.28107634419575	0
1.6894383880426176	-37.29205122683197	0
1.3696432577562518	-37.30189696373418	0
1.0224538298207335	-37.3197802612558	0
0.7206283077248372	-37.35446349205449	0
0.41553758189547807	-37.405816942453384	0
0.12047340115532279	-37.47198286978528	0
-0.1669973864336498	-37.562086017336696	0
-0.5058493165415712	-37.686128528323025	0
-0.8111753000994213	-37.79715910926461	0
-1.144012643606402	-37.919782551936805	0
-1.4297250055824406	-38.03746214788407	0
-1.7235193992964923	-38.16760435933247	0
-2.0201203371980228	-38.29820433491841	0
-2.3876697549712844	-38.45998946391046	0
-2.6818191545899026	-38.589490801561624	0
-3.0132646113052033	-38.73539534769952	0
-3.3444983506924473	-38.88121977541596	0
-3.6388864060281776	-39.010812669526786	0
-3.9639479650068097	-39.15147200692445	0
-4.251038027985487	-39.26143446797505	0
-4.553639365825802	-39.3656710726209	0
-4.898298217158299	-39.48509779945016	0
-5.201846076466609	-39.590383445844054	0
-5.505290939297993	-39.6955889808014	0
-5.847440195851959	-39.81422606529668	0
-6.149255229101982	-39.91858092183247	0
-6.442688418843318	-40.01277724234387	0
-6.734603836608585	-40.08691206946969	0
-7.044086409558076	-40.14567747991532	0
-7.403153851279058	-40.21217528171837	0
-7.749557925621048	-40.27292052237317	0
-8.113911581749562	-40.31578246084973	0
-8.471433594357222	-40.32316389866173	0
-8.795400572766084	-40.31311216857284	0
-9.166558220866136	-40.301610860507935	0
-9.528571083152201	-40.290384204126894	0
-9.855082464811858	-40.28025999851525	0
-10.175020171736833	-40.27034559799358	0
-10.495668364863377	-40.26040068734437	0
-10.817767098371405	-40.25040617864579	0
-11.139424276945647	-40.24042311729863	0
-11.460812522622291	-40.23044768394902	0
-11.782360985060222	-40.220468434505165	0
-12.184328986448236	-40.20799437444657	0
-12.50586123688845	-40.198015125934035	0
-12.907788231328595	-40.18554106820375	0
-13.269530251447577	-40.17431441228837	0
-13.591072990733664	-40.16433516563848	0
-13.912615730136167	-40.15435591619462	0
-14.274352981941774	-40.143129263073206	0
-14.636090231651906	-40.131902606226504	0
-14.997823670099024	-40.12067595263943	0
-15.399749710806645	-40.10820189258084	0
-15.761483147391118	-40.09697523992509	0
-16.163413955131546	-40.08450117986649	0
-16.52515597472666	-40.0732745253481	0
-16.886897994496394	-40.062047871761024	0
-17.248640014382545	-40.050821216311306	0
-17.610382034501527	-40.039594559464604	0
-17.972124052699655	-40.02836790960282	0
-18.29367251583608	-40.01838866015896	0
-18.615220976935234	-40.00840941257775	0
-18.976964903529733	-39.99718275759369	0
-19.378894760331605	-39.98470870219171	0
-19.780832244665362	-39.97223463887349	0
-20.102384522382636	-39.96225539082661	0
-20.54104037419893	-39.94810667866841	0
-20.884765578026418	-39.92625228082761	0
-21.21589846810093	-39.878938590642065	0
-21.535762741288636	-39.79770460957661	0
-21.840139342762996	-39.67903700796887	0
-22.153934432251845	-39.50195113150403	0
-22.440666152804624	-39.274930864572525	0
-22.729028656205628	-39.00086775794625	0
-22.964277221646626	-38.77629652665928	0
-23.195787384582218	-38.555532369297	0
-23.470102263323497	-38.283399497158825	0
-23.714126541803125	-38.00095931021497	0
-23.94311709579779	-37.6602877676487	0
-24.122524214559235	-37.34765806840733	0
-24.284561111358926	-37.06608000677079	0
-24.484794571704697	-36.71842375770211	0
-24.659227325289976	-36.41073790192604	0
-24.796924545196816	-36.14066877961159	0
-24.92575259291334	-35.86480132071301	0
-25.031366302457172	-35.56502333749086	0
-25.16274256852921	-35.19209471344948	0
-25.285833313770127	-34.84267989080399	0
-25.39505763334455	-34.53263274161145	0
-25.50259585637832	-34.227376852650195	0
-25.622123672335874	-33.88809004984796	0
-25.75582881172886	-33.50854674214497	0
-25.87617297313409	-33.16694823233411	0
-25.99636836152058	-32.82576552219689	0
-26.103259994939435	-32.522340688854456	0
-26.21016307087848	-32.21888914750889	0
-26.317050887504593	-31.915473851840943	0
-26.423934890830424	-31.612058552913368	0
-26.544185591570567	-31.270706090144813	0
-26.651073409768287	-30.967285067774355	0
-26.77132220385829	-30.62593642063439	0
-26.891570998588577	-30.28458777209744	0
-27.025180771190207	-29.905311497859657	0
-27.132068587408867	-29.6018904754892	0
-27.238956406363286	-29.298469459638	0
-27.359205199813005	-28.957120806910098	0
-27.492814971192274	-28.577844535000622	0
-27.599702788575087	-28.274423512630165	0
-27.719951583712827	-27.933074863627553	0
-27.84020037931623	-27.59172621462494	0
-27.973810150229838	-27.212449941318482	0
-28.08069796784548	-26.90902892127633	0
-28.187585785926785	-26.60560790169984	0
-28.30783458042424	-26.26425925316289	0
-28.414722396235447	-25.96083823312074	0
-28.52161021489883	-25.657417211681604	0
-28.62849803181598	-25.353996192105114	0
-28.762107803369872	-24.974719914142042	0
-28.882356598449405	-24.633371267467737	0
-28.98924441600684	-24.32995024463162	0
-29.109493208874483	-23.988601598422974	0
