372.386352584057	-115.53312865365297	0
372.75683598418254	-115.53874388383701	0
373.06011967378436	-115.54332152474672	0
373.36642460600706	-115.54151335777715	0
373.6739502410055	-115.53033629339188	0
373.9803162078606	-115.51928892824799	0
374.2975159154157	-115.50757780950516	0
374.6536560507957	-115.49480620212853	0
374.9751892547938	-115.4832705562003	0
375.2967224569875	-115.47173491446301	0
375.6182556618587	-115.46019926667213	0
375.9397888649837	-115.44866362353787	0
376.26129154925	-115.43712797947228	0
376.66323857207317	-115.42270842380822	0
377.02514653105754	-115.40972319245338	0
377.3862305150251	-115.39676848426461	0
377.70764164754655	-115.38517942931503	0
378.07202153047547	-115.37226286809891	0
378.3900757296942	-115.36098662717268	0
378.6987610310898	-115.3388995253481	0
379.0147400369751	-115.30770293204114	0
379.3752136696712	-115.27158537926152	0
379.69854740978917	-115.23878660844639	0
380.0130920872907	-115.20761290984228	0
380.35644535842584	-115.19192687282339	0
380.79455571068684	-115.18985167657956	0
381.2344055645517	-115.18906584568322	0
381.58941654884256	-115.19745055027306	0
381.9100952610024	-115.2071017366834	0
382.31442265363876	-115.21921721380204	0
382.67642216553213	-115.23102751746774	0
382.98297123616794	-115.23149291006848	0
383.29235844366485	-115.21491423342377	0
383.6516418912797	-115.1892184340395	0
383.97238163719885	-115.16617766348645	0
384.2933044901001	-115.14311400335282	0
384.61437992809806	-115.12003508489579	0
384.97488407971105	-115.09414854645729	0
385.3356628884212	-115.06828489992768	0
385.65917973429896	-115.04496947163716	0
385.9783325647586	-115.02139464346692	0
386.3241882782313	-115.00881377141923	0
386.6397095188149	-115.01023283600807	0
387.00170903041726	-115.01359739992768	0
387.3234863742837	-115.01658812677488	0
387.72570805315627	-115.02032652962953	0
388.0877075645258	-115.02369108982384	0
388.4094849082758	-115.02668181294575	0
388.731262253772	-115.02967253793031	0
389.0932617649669	-115.03303709672764	0
389.4150391088915	-115.03602782310918	0
389.73681645217584	-115.03901854716241	0
390.0988159631961	-115.04238310595974	0
390.42059330729535	-115.04537382954732	0
390.7825317849638	-115.04873839346692	0
391.1042786091566	-115.05171385919675	0
391.5062256316305	-115.05542174214497	0
391.8681335914298	-115.05874815862626	0
392.1907349085668	-115.06176176900044	0
392.5116577615845	-115.0650118929334	0
392.8290710905567	-115.06454649660736	0
393.15060429490404	-115.06198302330449	0
393.51260380638996	-115.05909911030903	0
393.83438114862656	-115.05653563234955	0
394.23660282976925	-115.05333128618076	0
394.5583801738685	-115.05076781241223	0
394.960601851868	-115.04756346717477	0
395.2823791957344	-115.04499999061227	0
395.644378707977	-115.04211607947946	0
395.9661560517852	-115.03955260291696	0
396.28790287760785	-115.03698912309483	0
396.60961918748217	-115.03442564746365	0
396.9312439430505	-115.0318621750921	0
397.2528686985024	-115.02928343601525	0
397.5747681130306	-115.02668181015179	0
397.8965454560821	-115.02423277730122	0
398.29693608003436	-115.01986113516614	0
398.61871342378436	-115.01503935363144	0
399.0209351053345	-115.0090121361427	0
399.3427124482696	-115.00419035786763	0
399.6644897922524	-114.99936858192086	0
400.0667114710086	-114.99334136070684	0
400.38848881435115	-114.98851958010346	0
400.710266158625	-114.98369780415669	0
401.1124878387782	-114.97767058154568	0
401.43426518246997	-114.97284880606458	0
401.7560425270931	-114.96802702825516	0
402.0778198703774	-114.96320525277406	0
402.43981938267825	-114.957780753728	0
402.80181889329106	-114.95235625142232	0
403.12359623698285	-114.94753447500989	0
403.5660400838242	-114.94090453302488	0
404.0084839328192	-114.93427458498627	0
404.33026127616176	-114.9294528067112	0
404.7324829563149	-114.92342558689415	0
405.0542602990172	-114.91860381234437	0
405.41625981149264	-114.91317930771038	0
405.81848149065627	-114.90715209115297	0
406.18048100190936	-114.90172758838162	0
406.5424805137445	-114.89630309166387	0
406.8642578582512	-114.89148131199181	0
407.18603520147735	-114.8866595341824	0
407.5480347133125	-114.88123503513634	0
407.91003422572976	-114.87581053562462	0
408.2720337365172	-114.87038603797555	0
408.67425541731063	-114.86435881536454	0
409.036254929204	-114.85893431585282	0
409.3580322728376	-114.85411253711209	0
409.6798096150742	-114.84929076069966	0
410.04180912690936	-114.84386626211926	0
410.403808639443	-114.83844176260754	0
410.72558598435717	-114.8336199815385	0
411.04736332793254	-114.8287982060574	0
411.3691101532313	-114.82397643104196	0
411.69082646263996	-114.8191546513699	0
412.05267338530393	-114.81373014999554	0
412.41458134469576	-114.8083056518808	0
412.7363281713333	-114.80348387500271	0
413.13806156947976	-114.7974185058847	0
413.4597778788884	-114.7925890982151	0
413.82318119867705	-114.786996754352	0
414.14260868926067	-114.7819766108878	0
414.457580613147	-114.78396025625989	0
414.77859501569765	-114.78919402044266	0
415.10025028983364	-114.79446592973545	0
415.62319950928213	-114.80292693246156	0
415.983551070618	-114.8096789456904	0
416.30487065092893	-114.81718626944348	0
416.7067871541949	-114.8265704237856	0
